parameter_set,scenario,draw,frontier_size,jaccard_vs_baseline,split_holds,boundary_cost,wireline_max_cost,cpor_entry_cost,on_frontier_640,cost_640,on_frontier_4096,cost_4096,on_frontier_4550,cost_4550
primary,unconstrained,3910,20,0.75,True,10.824622378480314,10.743186377928396,10.824622378480314,True,5.743186377928396,True,10.824622378480314,True,21.98029557277237
primary,unconstrained,3911,23,0.6521739130434783,True,12.532746050702457,12.065289722588641,12.532746050702457,True,6.065289722588641,True,12.532746050702457,True,23.536694158677513
primary,unconstrained,3912,21,0.7142857142857143,True,12.04104815165345,10.341404707490202,12.04104815165345,True,8.341404707490202,True,12.04104815165345,True,23.33198025493743
primary,unconstrained,3913,21,0.7142857142857143,True,9.97513540411725,9.253966629069529,9.97513540411725,True,7.253966629069529,True,9.97513540411725,True,21.088993381591557
primary,unconstrained,3914,19,0.7894736842105263,True,9.795092441509135,8.430607659992017,9.795092441509135,True,6.430607659992017,True,9.795092441509135,True,20.6787366516386
primary,unconstrained,3915,19,0.7,True,8.539303626697613,8.103226498102185,8.539303626697613,True,6.797356109415554,True,8.539303626697613,True,20.41742815931576
primary,unconstrained,3916,21,0.7142857142857143,True,10.966054278092836,8.465079387196267,10.966054278092836,True,6.465079387196267,True,10.966054278092836,True,22.3758641147406
primary,unconstrained,3917,17,0.6842105263157895,True,6.359991190923166,5.252166959643429,6.359991190923166,False,6.882940376614316,True,6.359991190923166,True,18.042712794089848
primary,unconstrained,3918,20,0.6666666666666666,True,11.860417830282938,10.298310531443846,11.860417830282938,True,4.298310531443846,True,11.860417830282938,True,21.714144676653255
primary,unconstrained,3919,14,0.8125,True,6.313202772019539,4.708609810578835,6.313202772019539,False,9.136890673570463,True,6.313202772019539,True,18.36156921612335
primary,unconstrained,3920,20,0.75,True,11.774415334543402,9.609488421891687,11.774415334543402,True,7.609488421891687,True,11.774415334543402,True,23.890677059408745
primary,unconstrained,3921,21,0.7142857142857143,True,12.222750754144789,10.169455384157523,12.222750754144789,True,8.169455384157523,True,12.222750754144789,True,23.946996410782248
primary,unconstrained,3922,17,0.5238095238095238,True,13.41465380734711,10.921286223975144,13.41465380734711,True,4.9212862239751445,True,13.41465380734711,True,23.454056992602226
primary,unconstrained,3923,19,0.7894736842105263,True,12.236178339719434,10.58488399283436,12.236178339719434,True,8.58488399283436,True,12.236178339719434,True,23.61681282306816
primary,unconstrained,3924,16,0.631578947368421,True,10.41156275433341,8.764409191900913,10.41156275433341,True,6.7644091919009135,True,10.41156275433341,True,20.342240403946093
primary,unconstrained,3925,23,0.6521739130434783,True,13.233340796159652,12.574776583284166,13.233340796159652,True,6.574776583284166,True,13.233340796159652,True,24.63487972528473
primary,unconstrained,3926,20,0.6666666666666666,True,13.560932739568551,11.272985150687715,13.560932739568551,True,5.272985150687715,True,13.560932739568551,True,24.08545453617286
primary,unconstrained,3927,17,0.5238095238095238,True,13.450017007456402,11.096847273522743,13.450017007456402,True,5.096847273522743,True,13.450017007456402,True,23.687829682398334
primary,unconstrained,3928,20,0.75,True,13.614910419259967,13.378344005542624,13.614910419259967,True,7.378344005542624,True,13.614910419259967,True,25.725696287342053
primary,unconstrained,3929,16,0.7222222222222222,True,6.464208667647462,5.024300392235242,6.464208667647462,False,9.073511133532254,True,6.464208667647462,True,18.30394472189344
primary,unconstrained,3930,17,0.6,True,11.193178323495115,10.510956527331777,11.193178323495115,True,5.510956527331777,True,11.193178323495115,True,21.091385454067858
primary,unconstrained,3931,19,0.7,True,9.501254235661087,7.826540830131069,9.501254235661087,True,7.826540830131069,True,9.501254235661087,True,20.07481078950562
primary,unconstrained,3932,20,0.75,True,13.531203876877393,13.119568687944627,13.531203876877393,True,7.119568687944626,True,13.531203876877393,True,25.416501743334607
primary,unconstrained,3933,18,0.7368421052631579,True,8.059238607792246,7.784830817027123,8.059238607792246,True,7.784830817027123,True,8.059238607792246,True,18.583370906179162
primary,unconstrained,3934,22,0.6818181818181818,True,13.271219846909538,12.138922975101814,13.271219846909538,True,6.1389229751018135,True,13.271219846909538,True,24.691187788475624
primary,unconstrained,3935,18,0.8333333333333334,True,8.883624942557352,8.549673682738366,8.883624942557352,True,6.549673682738365,True,8.883624942557352,True,18.952594245559126
primary,unconstrained,3936,21,0.7142857142857143,True,11.447043958505262,9.70450919266665,11.447043958505262,True,7.7045091926666505,True,11.447043958505262,True,22.978498912611514
primary,unconstrained,3937,19,0.7,True,8.452178765189192,7.887750474156325,8.452178765189192,True,7.887750474156325,True,8.452178765189192,True,19.385753306137516
primary,unconstrained,3938,19,0.7,True,10.164148934408326,8.75958414560496,10.164148934408326,True,8.75958414560496,True,10.164148934408326,True,21.626488119142834
primary,unconstrained,3939,22,0.6818181818181818,True,10.450156816221039,10.340723403030303,10.450156816221039,True,8.340723403030303,True,10.450156816221039,True,22.304783143495378
primary,unconstrained,3940,19,0.7894736842105263,True,9.562381715149115,7.977289567031705,9.562381715149115,True,5.977289567031705,True,9.562381715149115,True,20.91783227445923
primary,unconstrained,3941,18,0.5714285714285714,True,13.411716248056948,11.422992208976126,13.411716248056948,True,5.422992208976127,True,13.411716248056948,True,23.293744893690448
primary,unconstrained,3942,18,0.7368421052631579,True,8.76242899718825,7.667933987748048,8.76242899718825,True,7.667933987748048,True,8.76242899718825,True,20.831223572313874
primary,unconstrained,3943,22,0.6818181818181818,True,13.186500964300834,12.632753816757553,13.186500964300834,True,7.6327538167575515,True,13.186500964300834,True,24.499844417096075
primary,unconstrained,3944,17,0.6,True,10.561773638967377,10.382330380804113,10.561773638967377,True,5.382330380804114,True,10.561773638967377,True,20.621880717047205
primary,unconstrained,3945,19,0.7,True,8.506452755294875,7.9367893573505155,8.506452755294875,True,6.582785661609223,True,8.506452755294875,True,20.188844016345854
primary,unconstrained,3946,18,0.8333333333333334,True,9.86354268246231,7.99408743140812,9.86354268246231,True,5.99408743140812,True,9.86354268246231,True,20.541321017522158
primary,unconstrained,3947,19,0.7894736842105263,True,11.662281707486875,11.252672101709265,11.662281707486875,True,6.252672101709266,True,11.662281707486875,True,21.87437797671912
primary,unconstrained,3948,19,0.7894736842105263,True,9.040492160388068,8.501887830496738,9.040492160388068,True,6.501887830496737,True,9.040492160388068,True,19.450884811216184
primary,unconstrained,3949,18,0.7368421052631579,True,8.042864021235665,7.9420658658317596,8.042864021235665,True,7.9420658658317596,True,8.042864021235665,True,18.516933566789437
primary,unconstrained,3950,22,0.6818181818181818,True,13.038546629542543,13.013871258699783,13.038546629542543,True,7.013871258699783,True,13.038546629542543,True,24.09229771483924
primary,unconstrained,3951,17,0.7777777777777778,True,7.741458058953812,7.4427103403811135,7.741458058953812,True,7.4427103403811135,True,7.741458058953812,True,18.50822253386388
primary,unconstrained,3952,19,0.7,True,9.686137853427962,9.25598991676511,9.686137853427962,True,8.493717242232176,True,9.686137853427962,True,21.635865457719163
primary,unconstrained,3953,19,0.7894736842105263,True,10.078284981027272,8.414156532306924,10.078284981027272,True,6.414156532306925,True,10.078284981027272,True,20.565932188262295
primary,unconstrained,3954,18,0.8333333333333334,True,9.262767530732349,8.235410764574329,9.262767530732349,True,6.235410764574329,True,9.262767530732349,True,19.437708986804616
primary,unconstrained,3955,14,0.5263157894736842,True,6.589704098839977,5.390313768230866,6.589704098839977,False,7.0058487660840285,True,6.589704098839977,True,16.863367152646788
primary,unconstrained,3956,15,0.5789473684210527,True,7.213840189283678,5.801902591586728,7.213840189283678,True,5.801902591586728,True,7.213840189283678,True,17.338049192743814
primary,unconstrained,3957,18,0.7368421052631579,True,6.687754298019275,6.6134284776667736,6.687754298019275,True,6.6134284776667736,True,6.687754298019275,True,17.89113461985241
primary,unconstrained,3958,23,0.6521739130434783,True,13.457728132287862,13.121868976273563,13.457728132287862,True,8.121868976273563,True,13.457728132287862,True,24.7079505092351
primary,unconstrained,3959,14,0.8125,True,6.376364118302096,4.98432668646888,6.376364118302096,False,8.506936852191277,True,6.376364118302096,True,17.598420478176642
primary,unconstrained,3960,21,0.7142857142857143,True,12.028724300739015,11.456241853684972,12.028724300739015,True,6.456241853684974,True,12.028724300739015,True,23.038567817774105
primary,unconstrained,3961,18,0.7368421052631579,True,7.24502804809569,6.7060085349597935,7.24502804809569,True,6.7060085349597935,True,7.24502804809569,True,17.609944225643687
primary,unconstrained,3962,17,0.6842105263157895,True,8.467247417514486,8.236296436912392,8.467247417514486,False,9.179517270419792,True,8.467247417514486,True,20.164489303693937
primary,unconstrained,3963,19,0.7,True,6.0390021830635785,5.929093029997171,6.0390021830635785,True,5.929093029997171,True,6.0390021830635785,True,17.048193893513584
primary,unconstrained,3964,20,0.75,True,10.941535460208405,9.648744123507017,10.941535460208405,True,7.648744123507017,True,10.941535460208405,True,21.64255739925546
primary,unconstrained,3965,21,0.7142857142857143,True,13.585861647060355,12.1397826750326,13.585861647060355,True,6.139782675032602,True,13.585861647060355,True,23.979975172501366
primary,unconstrained,3966,14,0.5263157894736842,True,6.052380531933225,5.251610499680203,6.052380531933225,False,7.688838119217957,True,6.052380531933225,True,16.178481006216803
primary,unconstrained,3967,16,0.7222222222222222,True,6.463347903562856,5.076663793786567,6.463347903562856,False,7.206288264692608,True,6.463347903562856,True,17.878054601763527
primary,unconstrained,3968,18,0.7368421052631579,True,9.360474440331295,8.67682019329633,9.360474440331295,True,8.67682019329633,True,9.360474440331295,True,21.34874011887267
primary,unconstrained,3969,19,0.7894736842105263,True,9.973682945598485,7.091643408950764,9.973682945598485,True,5.091643408950764,True,9.973682945598485,True,20.429076962749182
primary,unconstrained,3970,19,0.7,True,8.208170339454677,7.349072048478351,8.208170339454677,True,7.349072048478351,True,8.208170339454677,True,18.368159401190155
primary,unconstrained,3971,18,0.7368421052631579,True,7.230795412049291,5.953814408917839,7.230795412049291,True,5.953814408917839,True,7.230795412049291,True,18.540611773055225
primary,unconstrained,3972,18,0.8333333333333334,True,9.091314323636418,7.931467314604083,9.091314323636418,True,5.931467314604083,True,9.091314323636418,True,19.473239253088753
primary,unconstrained,3973,20,0.75,True,12.438495827362368,12.134373032044259,12.438495827362368,True,7.134373032044259,True,12.438495827362368,True,22.876941571842522
primary,unconstrained,3974,17,0.5238095238095238,True,10.560046623020845,10.481723014832227,10.560046623020845,True,4.481723014832228,True,10.560046623020845,True,20.584447095937357
primary,unconstrained,3975,18,0.8333333333333334,True,11.104239994447722,9.71060692462865,11.104239994447722,True,7.71060692462865,True,11.104239994447722,True,22.870434192172976
primary,unconstrained,3976,19,0.7,True,8.658087494066413,7.912693750099322,8.658087494066413,True,7.912693750099322,True,8.658087494066413,True,19.0579853184062
primary,unconstrained,3977,20,0.75,True,12.282075511750843,9.418169795104266,12.282075511750843,True,7.418169795104267,True,12.282075511750843,True,23.168977339205647
primary,unconstrained,3978,20,0.6666666666666666,True,12.588344807766989,10.858638572546047,12.588344807766989,True,4.858638572546047,True,12.588344807766989,True,23.007745494826665
primary,unconstrained,3979,18,0.7368421052631579,True,7.975673115682499,6.318492380977436,7.975673115682499,True,6.318492380977436,True,7.975673115682499,True,19.530528019072754
primary,unconstrained,3980,18,0.7368421052631579,True,8.706158510177456,6.636364901988296,8.706158510177456,True,4.636364901988296,True,8.706158510177456,True,18.682105578683302
primary,unconstrained,3981,20,0.6666666666666666,True,7.463174870781312,6.49346803774819,7.463174870781312,True,6.49346803774819,True,7.463174870781312,True,18.710417337329563
primary,unconstrained,3982,22,0.6818181818181818,True,12.973132728124586,12.16492585215035,12.973132728124586,True,6.164925852150349,True,12.973132728124586,True,24.483461194551293
primary,unconstrained,3983,19,0.7894736842105263,True,8.221952844129563,7.6747305292710095,8.221952844129563,True,5.6747305292710095,True,8.221952844129563,True,19.190059654044987
primary,unconstrained,3984,18,0.7368421052631579,True,7.448154391419667,6.322838905186146,7.448154391419667,True,6.322838905186146,True,7.448154391419667,True,17.886700055276854
primary,unconstrained,3985,16,0.631578947368421,True,10.88904567988806,8.363741163227768,10.88904567988806,True,6.36374116322777,True,10.88904567988806,True,21.128526721780837
primary,unconstrained,3986,21,0.7142857142857143,True,12.636073836034956,12.341318767889518,12.636073836034956,True,7.3413187678895175,True,12.636073836034956,True,23.412060689457142
primary,unconstrained,3987,17,0.6,True,8.013439286970867,7.5384881191499575,8.013439286970867,True,5.5384881191499575,True,8.013439286970867,True,18.289299806277313
primary,unconstrained,3988,20,0.6666666666666666,True,9.531048759587886,9.21356180336747,9.531048759587886,True,7.790842285253,True,9.531048759587886,True,21.13408160199865
